idx,id_transaksi,user_id,tanggal,kategori,nama_produk,nama_merchant,harga_produk,biaya_admin,cashback,poin_loyalitas,metode_pembayaran,status_transaksi,id_merchant,tipe_perangkat,lokasi,bulan,hari,nama_transaksi,tahun
0.0,SYN-1201,Tidak Diketahui,2026-04-13 11:44:33.203407,Belanja,Tidak Diketahui,Tidak Diketahui,275773,3088,4393,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Senin,order charger original,2026
0.0,SYN-1201,Tidak Diketahui,2026-04-13 11:44:33.203407,Belanja,Tidak Diketahui,Tidak Diketahui,275773,3088,4393,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Senin,Beli Sepatu,2026
0.0,SYN-0983,Tidak Diketahui,2026-04-13 11:44:33.201640,Tabungan & Investasi,Tidak Diketahui,Tidak Diketahui,758358,4664,12276,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Senin,nabung rutin tiap bulan,2026
0.0,SYN-0983,Tidak Diketahui,2026-04-13 11:44:33.201640,Tabungan & Investasi,Tidak Diketahui,Tidak Diketahui,758358,4664,12276,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Senin,Beli Deposito,2026
0.0,SYN-0983,Tidak Diketahui,2026-04-13 11:44:33.201640,Tabungan & Investasi,Tidak Diketahui,Tidak Diketahui,758358,4664,12276,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Senin,top up di bca sekuritas,2026
0.0,SYN-0932,Tidak Diketahui,2026-04-13 11:44:33.201261,Tagihan,Tidak Diketahui,Tidak Diketahui,1244005,306,189,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Senin,Isi Wifi,2026
0.0,SYN-0856,Tidak Diketahui,2026-04-13 11:44:33.200690,Tagihan,Tidak Diketahui,Tidak Diketahui,349537,1584,981,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Senin,Top Up Wifi,2026
0.0,SYN-0698,Tidak Diketahui,2026-04-13 11:44:33.199488,Hiburan,Tidak Diketahui,Tidak Diketahui,259670,3722,2727,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Senin,Transfer Karaoke,2026
0.0,SYN-0670,Tidak Diketahui,2026-04-13 11:44:33.199281,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,224910,2783,6923,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Senin,Top Up Mixue,2026
0.0,SYN-0420,Tidak Diketahui,2026-04-13 11:44:33.197408,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,226553,2702,11727,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Senin,bayar makan seafood,2026
0.0,SYN-0420,Tidak Diketahui,2026-04-13 11:44:33.197408,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,226553,2702,11727,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Senin,Beli Warmindo,2026
0.0,SYN-0420,Tidak Diketahui,2026-04-13 11:44:33.197408,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,226553,2702,11727,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Senin,jajan di depan kos,2026
0.0,SYN-0420,Tidak Diketahui,2026-04-13 11:44:33.197408,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,226553,2702,11727,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Senin,jajan di pasar,2026
0.0,SYN-1494,Tidak Diketahui,2026-04-12 11:44:33.205602,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,88296,426,4850,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Minggu,beli kolak,2026
0.0,SYN-1494,Tidak Diketahui,2026-04-12 11:44:33.205602,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,88296,426,4850,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Minggu,jajan keripik,2026
0.0,SYN-1494,Tidak Diketahui,2026-04-12 11:44:33.205602,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,88296,426,4850,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Minggu,Beli Seblak,2026
0.0,SYN-1459,Tidak Diketahui,2026-04-12 11:44:33.205343,Hiburan,Tidak Diketahui,Tidak Diketahui,38118,4835,6730,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Minggu,Bayar Bioskop,2026
0.0,SYN-1106,Tidak Diketahui,2026-04-12 11:44:33.202687,Tagihan,Tidak Diketahui,Tidak Diketahui,885080,3389,5297,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Minggu,Indihome,2026
0.0,SYN-0820,Tidak Diketahui,2026-04-12 11:44:33.200416,Belanja,Tidak Diketahui,Tidak Diketahui,198079,3118,5773,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Minggu,Beli Shopee,2026
0.0,SYN-0807,Tidak Diketahui,2026-04-12 11:44:33.200316,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,246898,3924,11188,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Minggu,bayar sedekah harian,2026
0.0,SYN-0807,Tidak Diketahui,2026-04-12 11:44:33.200316,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,246898,3924,11188,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Minggu,nyumbang teman sakit,2026
0.0,SYN-0807,Tidak Diketahui,2026-04-12 11:44:33.200316,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,246898,3924,11188,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Minggu,Isi Zakat,2026
0.0,SYN-0754,Tidak Diketahui,2026-04-12 11:44:33.199908,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,172013,1022,4094,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Minggu,Transfer Donasi,2026
0.0,SYN-0754,Tidak Diketahui,2026-04-12 11:44:33.199908,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,172013,1022,4094,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Minggu,kasih hadiah ulang tahun mama,2026
0.0,SYN-0413,Tidak Diketahui,2026-04-12 11:44:33.197357,Transportasi,Tidak Diketahui,Tidak Diketahui,73476,4953,5520,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Minggu,Beli Parkir,2026
0.0,SYN-0373,Tidak Diketahui,2026-04-12 11:44:33.196928,Belanja,Tidak Diketahui,Tidak Diketahui,124020,1533,952,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Minggu,Transfer Skincare,2026
0.0,SYN-0356,Tidak Diketahui,2026-04-12 11:44:33.196805,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,219891,1389,12617,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Minggu,Sate,2026
0.0,SYN-0356,Tidak Diketahui,2026-04-12 11:44:33.196805,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,219891,1389,12617,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Minggu,jajan es kelapa muda,2026
0.0,SYN-0341,Tidak Diketahui,2026-04-12 11:44:33.196691,Hiburan,Tidak Diketahui,Tidak Diketahui,251389,4311,12838,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Minggu,Beli Bioskop,2026
0.0,SYN-0193,Tidak Diketahui,2026-04-12 11:44:33.195597,Hiburan,Tidak Diketahui,Tidak Diketahui,100227,2717,5586,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Minggu,Bayar Bioskop,2026
0.0,SYN-0191,Tidak Diketahui,2026-04-12 11:44:33.195583,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,208046,4141,11061,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Minggu,Bayar Warmindo,2026
0.0,SYN-0144,Tidak Diketahui,2026-04-12 11:44:33.195253,Pendidikan,Tidak Diketahui,Tidak Diketahui,1479627,2717,12242,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Minggu,Beli Ukt,2026
0.0,SYN-0035,Tidak Diketahui,2026-04-12 11:44:33.194390,Transportasi,Tidak Diketahui,Tidak Diketahui,269637,2209,4451,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Minggu,Top Up Krl,2026
0.0,SYN-1495,Tidak Diketahui,2026-04-11 11:44:33.205609,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,120335,1678,12702,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Sabtu,bayar santunan anak yatim,2026
0.0,SYN-1495,Tidak Diketahui,2026-04-11 11:44:33.205609,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,120335,1678,12702,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Sabtu,Bayar Sedekah,2026
0.0,SYN-1248,Tidak Diketahui,2026-04-11 11:44:33.203764,Tabungan & Investasi,Tidak Diketahui,Tidak Diketahui,731766,2474,7477,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Sabtu,Top Up Reksa Dana,2026
0.0,SYN-1000,Tidak Diketahui,2026-04-11 11:44:33.201775,Tagihan,Tidak Diketahui,Tidak Diketahui,535741,4727,2613,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Sabtu,Isi Spotify,2026
0.0,SYN-0948,Tidak Diketahui,2026-04-11 11:44:33.201382,Pendidikan,Tidak Diketahui,Tidak Diketahui,1243791,2442,9040,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Sabtu,bayar skillshare premium,2026
0.0,SYN-0948,Tidak Diketahui,2026-04-11 11:44:33.201382,Pendidikan,Tidak Diketahui,Tidak Diketahui,1243791,2442,9040,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Sabtu,Isi Ukt,2026
0.0,SYN-0805,Tidak Diketahui,2026-04-11 11:44:33.200300,Tabungan & Investasi,Tidak Diketahui,Tidak Diketahui,1071381,282,9899,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Sabtu,beli doge di indodax,2026
0.0,SYN-0805,Tidak Diketahui,2026-04-11 11:44:33.200300,Tabungan & Investasi,Tidak Diketahui,Tidak Diketahui,1071381,282,9899,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Sabtu,Beli Reksa Dana,2026
0.0,SYN-0805,Tidak Diketahui,2026-04-11 11:44:33.200300,Tabungan & Investasi,Tidak Diketahui,Tidak Diketahui,1071381,282,9899,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Sabtu,beli saham dividen,2026
0.0,SYN-0767,Tidak Diketahui,2026-04-11 11:44:33.200012,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,143794,3485,12870,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Sabtu,bayar makan siang bareng,2026
0.0,SYN-0767,Tidak Diketahui,2026-04-11 11:44:33.200012,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,143794,3485,12870,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Sabtu,beli snack kantor,2026
0.0,SYN-0767,Tidak Diketahui,2026-04-11 11:44:33.200012,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,143794,3485,12870,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Sabtu,Beli Sate,2026
0.0,SYN-0717,Tidak Diketahui,2026-04-11 11:44:33.199625,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,70795,2113,5363,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Sabtu,Beli Sate,2026
0.0,SYN-0717,Tidak Diketahui,2026-04-11 11:44:33.199625,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,70795,2113,5363,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Sabtu,bayar makan di rm sunda,2026
0.0,SYN-0569,Tidak Diketahui,2026-04-11 11:44:33.198525,Transportasi,Tidak Diketahui,Tidak Diketahui,132767,1718,6449,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Sabtu,Bayar Grab,2026
0.0,SYN-0451,Tidak Diketahui,2026-04-11 11:44:33.197631,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,170350,1384,3779,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Sabtu,beli susu kedelai,2026
0.0,SYN-0451,Tidak Diketahui,2026-04-11 11:44:33.197631,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,170350,1384,3779,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Sabtu,Beli Sate,2026
0.0,SYN-0374,Tidak Diketahui,2026-04-11 11:44:33.196935,Belanja,Tidak Diketahui,Tidak Diketahui,67357,3537,10318,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Sabtu,Transfer Indomaret,2026
0.0,SYN-0314,Tidak Diketahui,2026-04-11 11:44:33.196485,Tagihan,Tidak Diketahui,Tidak Diketahui,560027,2908,5679,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Sabtu,Top Up Pulsa,2026
0.0,SYN-0260,Tidak Diketahui,2026-04-11 11:44:33.196101,Transportasi,Tidak Diketahui,Tidak Diketahui,220814,2070,5787,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Sabtu,Isi Parkir,2026
0.0,SYN-0171,Tidak Diketahui,2026-04-11 11:44:33.195445,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,20306,4867,10448,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Sabtu,Isi Sedekah,2026
0.0,SYN-0156,Tidak Diketahui,2026-04-11 11:44:33.195338,Belanja,Tidak Diketahui,Tidak Diketahui,179841,833,6701,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Sabtu,Isi Tokopedia,2026
0.0,SYN-0104,Tidak Diketahui,2026-04-11 11:44:33.194894,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,88366,1263,4957,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Sabtu,Beli Infaq,2026
0.0,SYN-0104,Tidak Diketahui,2026-04-11 11:44:33.194894,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,88366,1263,4957,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Sabtu,beli parcel natal,2026
0.0,SYN-0104,Tidak Diketahui,2026-04-11 11:44:33.194894,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,88366,1263,4957,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Sabtu,beli parsel lebaran buat mertua,2026
0.0,SYN-0104,Tidak Diketahui,2026-04-11 11:44:33.194894,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,88366,1263,4957,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Sabtu,bayar zakat mal tahunan,2026
0.0,SYN-0101,Tidak Diketahui,2026-04-11 11:44:33.194873,Belanja,Tidak Diketahui,Tidak Diketahui,86523,1933,13065,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Sabtu,Transfer Alfamart,2026
0.0,SYN-0062,Tidak Diketahui,2026-04-11 11:44:33.194582,Pendidikan,Tidak Diketahui,Tidak Diketahui,50627,2549,9543,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Sabtu,beli flashcard bahasa inggris,2026
0.0,SYN-0062,Tidak Diketahui,2026-04-11 11:44:33.194582,Pendidikan,Tidak Diketahui,Tidak Diketahui,50627,2549,9543,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Sabtu,bayar kursus bahasa inggris,2026
0.0,SYN-0062,Tidak Diketahui,2026-04-11 11:44:33.194582,Pendidikan,Tidak Diketahui,Tidak Diketahui,50627,2549,9543,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Sabtu,Kursus Excel,2026
0.0,SYN-0058,Tidak Diketahui,2026-04-11 11:44:33.194554,Belanja,Tidak Diketahui,Tidak Diketahui,292117,3117,1212,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Sabtu,Sepatu,2026
0.0,SYN-0058,Tidak Diketahui,2026-04-11 11:44:33.194554,Belanja,Tidak Diketahui,Tidak Diketahui,292117,3117,1212,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Sabtu,beli skipping rope,2026
0.0,SYN-1440,Tidak Diketahui,2026-04-10 11:44:33.205205,Belanja,Tidak Diketahui,Tidak Diketahui,204545,4834,2291,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Jumat,Transfer Tokopedia,2026
0.0,SYN-1370,Tidak Diketahui,2026-04-10 11:44:33.204664,Pendidikan,Tidak Diketahui,Tidak Diketahui,908875,2478,14620,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Jumat,Kursus Excel,2026
0.0,SYN-1364,Tidak Diketahui,2026-04-10 11:44:33.204621,Tabungan & Investasi,Tidak Diketahui,Tidak Diketahui,207632,960,1120,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Jumat,nabung darurat 3 bulan gaji,2026
0.0,SYN-1364,Tidak Diketahui,2026-04-10 11:44:33.204621,Tabungan & Investasi,Tidak Diketahui,Tidak Diketahui,207632,960,1120,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Jumat,top up di trimegah sekuritas,2026
0.0,SYN-1364,Tidak Diketahui,2026-04-10 11:44:33.204621,Tabungan & Investasi,Tidak Diketahui,Tidak Diketahui,207632,960,1120,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Jumat,nabung buat beli motor baru,2026
0.0,SYN-1364,Tidak Diketahui,2026-04-10 11:44:33.204621,Tabungan & Investasi,Tidak Diketahui,Tidak Diketahui,207632,960,1120,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Jumat,nabung di bibit,2026
0.0,SYN-1364,Tidak Diketahui,2026-04-10 11:44:33.204621,Tabungan & Investasi,Tidak Diketahui,Tidak Diketahui,207632,960,1120,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Jumat,Beli Bibit,2026
0.0,SYN-1298,Tidak Diketahui,2026-04-10 11:44:33.204140,Belanja,Tidak Diketahui,Tidak Diketahui,93039,3756,7119,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Jumat,Transfer Sepatu,2026
0.0,SYN-1294,Tidak Diketahui,2026-04-10 11:44:33.204111,Tagihan,Tidak Diketahui,Tidak Diketahui,1373213,4345,2470,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Jumat,Transfer Pulsa,2026
0.0,SYN-1228,Tidak Diketahui,2026-04-10 11:44:33.203608,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,58770,2329,7828,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Jumat,order otak otak,2026
0.0,SYN-1228,Tidak Diketahui,2026-04-10 11:44:33.203608,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,58770,2329,7828,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Jumat,Beli Gacoan,2026
0.0,SYN-1037,Tidak Diketahui,2026-04-10 11:44:33.202061,Belanja,Tidak Diketahui,Tidak Diketahui,126713,4045,14324,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Jumat,Skincare,2026
0.0,SYN-0963,Tidak Diketahui,2026-04-10 11:44:33.201493,Belanja,Tidak Diketahui,Tidak Diketahui,14121,2766,2699,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Jumat,Bayar Indomaret,2026
0.0,SYN-0909,Tidak Diketahui,2026-04-10 11:44:33.201095,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,131030,2287,6534,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Jumat,order nasi box office,2026
0.0,SYN-0909,Tidak Diketahui,2026-04-10 11:44:33.201095,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,131030,2287,6534,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Jumat,Bayar Kopi Kenangan,2026
0.0,SYN-0909,Tidak Diketahui,2026-04-10 11:44:33.201095,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,131030,2287,6534,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Jumat,bayar coffee time,2026
0.0,SYN-0831,Tidak Diketahui,2026-04-10 11:44:33.200497,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,54823,369,3827,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Jumat,beli hamper lebaran buat atasan,2026
0.0,SYN-0831,Tidak Diketahui,2026-04-10 11:44:33.200497,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,54823,369,3827,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Jumat,Top Up Kado,2026
0.0,SYN-0741,Tidak Diketahui,2026-04-10 11:44:33.199809,Tabungan & Investasi,Tidak Diketahui,Tidak Diketahui,121019,711,9413,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Jumat,Beli Deposito,2026
0.0,SYN-0707,Tidak Diketahui,2026-04-10 11:44:33.199553,Transportasi,Tidak Diketahui,Tidak Diketahui,208789,4909,1517,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Jumat,Beli Bensin,2026
0.0,SYN-0680,Tidak Diketahui,2026-04-10 11:44:33.199356,Belanja,Tidak Diketahui,Tidak Diketahui,53524,1600,3797,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Jumat,Isi Skincare,2026
0.0,SYN-0592,Tidak Diketahui,2026-04-10 11:44:33.198696,Pendidikan,Tidak Diketahui,Tidak Diketahui,531860,3612,9002,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Jumat,Isi Kursus Excel,2026
0.0,SYN-0547,Tidak Diketahui,2026-04-10 11:44:33.198365,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,67029,2314,7463,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Jumat,bayar dana kelas akhir tahun,2026
0.0,SYN-0547,Tidak Diketahui,2026-04-10 11:44:33.198365,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,67029,2314,7463,0.0,QRIS,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Jumat,Bayar Infaq,2026
0.0,SYN-0426,Tidak Diketahui,2026-04-10 11:44:33.197452,Transportasi,Tidak Diketahui,Tidak Diketahui,77205,4291,6706,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Jumat,Beli Grab,2026
0.0,SYN-0370,Tidak Diketahui,2026-04-10 11:44:33.196906,Pendidikan,Tidak Diketahui,Tidak Diketahui,56750,1178,10256,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Jumat,Isi Kursus Excel,2026
0.0,SYN-0251,Tidak Diketahui,2026-04-10 11:44:33.196036,Transportasi,Tidak Diketahui,Tidak Diketahui,230762,2774,12259,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Jumat,Bayar Krl,2026
0.0,SYN-0072,Tidak Diketahui,2026-04-10 11:44:33.194652,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,25127,2708,13664,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Jumat,Bayar Bakso,2026
0.0,SYN-0072,Tidak Diketahui,2026-04-10 11:44:33.194652,Makanan & Minuman,Tidak Diketahui,Tidak Diketahui,25127,2708,13664,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Jumat,bayar makan sore,2026
0.0,SYN-1478,Tidak Diketahui,2026-04-09 11:44:33.205486,Transportasi,Tidak Diketahui,Tidak Diketahui,61819,1378,8091,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Perkotaan,April,Kamis,Isi Mrt,2026
0.0,SYN-1433,Tidak Diketahui,2026-04-09 11:44:33.205153,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,126685,2346,8850,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Kamis,Transfer Sedekah,2026
0.0,SYN-1340,Tidak Diketahui,2026-04-09 11:44:33.204448,Transportasi,Tidak Diketahui,Tidak Diketahui,206344,4851,14898,0.0,Transfer Bank,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Kamis,Top Up Krl,2026
0.0,SYN-1256,Tidak Diketahui,2026-04-09 11:44:33.203823,Hadiah & Amal,Tidak Diketahui,Tidak Diketahui,212669,837,7237,0.0,Saldo Dompet,Berhasil,Tidak Diketahui,Tidak Diketahui,Pinggiran Kota,April,Kamis,Top Up Donasi,2026
0.0,SYN-0803,Tidak Diketahui,2026-04-09 11:44:33.200286,Pendidikan,Tidak Diketahui,Tidak Diketahui,724998,4969,1482,0.0,Kartu Debit,Berhasil,Tidak Diketahui,Tidak Diketahui,Pedesaan,April,Kamis,Fotocopy,2026
